2024-10-01T19:13:38.184+09:00 INFO  44119 --- [background-preinit] o.h.v.i.u.Version : HV000001: Hibernate Validator 8.0.1.Final
2024-10-01T19:13:40.056+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.CompleteRallyRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.058+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.GuestBookRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.061+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.HashtagRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.067+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.common.repository.ImageRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.069+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.item.repository.ItemRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.070+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.LikedPostRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.071+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.LikedRallyRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.072+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.member.repository.MemberRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.075+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.notification.repository.NotificationRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.077+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.pilgrimage.repository.PilgrimageRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.082+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.item.repository.PointHistoryRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.085+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.PostRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.087+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.RallyRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.088+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.pilgrimage.repository.VisitedPilgrimageRepository; If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
2024-10-01T19:13:40.089+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 113 ms. Found 0 JDBC repository interfaces.
2024-10-01T19:13:40.112+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-01T19:13:40.113+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-10-01T19:13:40.380+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 258 ms. Found 18 JPA repository interfaces.
2024-10-01T19:13:40.412+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode
2024-10-01T19:13:40.414+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-10-01T19:13:40.458+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.item.repository.AcquiredItemRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.459+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.AddressRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.459+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.member.repository.BlockRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.460+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.CommentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.460+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.CompleteRallyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.461+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.GuestBookRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.461+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.HashtagRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.461+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.common.repository.ImageRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.461+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.item.repository.ItemRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.462+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.LikedPostRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.462+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.LikedRallyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.462+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.member.repository.MemberRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.462+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.notification.repository.NotificationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.463+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.pilgrimage.repository.PilgrimageRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.463+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.item.repository.PointHistoryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.463+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.community.repository.PostRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.465+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.rally.repository.RallyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.466+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.favoriteplace.app.pilgrimage.repository.VisitedPilgrimageRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-10-01T19:13:40.467+09:00 INFO  44119 --- [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 36 ms. Found 0 Redis repository interfaces.
2024-10-01T19:13:40.859+09:00 INFO  44119 --- [restartedMain] o.s.c.c.s.GenericScope : BeanFactory id=f56eb2bf-d308-3960-b992-e76803ef57a9
2024-10-01T19:13:40.918+09:00 INFO  44119 --- [restartedMain] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'com.favoriteplace.global.security.kakao.KakaoClient' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-01T19:13:41.867+09:00 INFO  44119 --- [restartedMain] o.s.b.w.e.t.TomcatWebServer : Tomcat initialized with port(s): 8080 (http)
2024-10-01T19:13:41.877+09:00 INFO  44119 --- [restartedMain] o.a.c.h.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8080"]
2024-10-01T19:13:41.880+09:00 INFO  44119 --- [restartedMain] o.a.c.c.StandardService : Starting service [Tomcat]
2024-10-01T19:13:41.880+09:00 INFO  44119 --- [restartedMain] o.a.c.c.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.17]
2024-10-01T19:13:41.965+09:00 INFO  44119 --- [restartedMain] o.a.c.c.C.[.[.[/] : Initializing Spring embedded WebApplicationContext
2024-10-01T19:13:41.967+09:00 INFO  44119 --- [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3584 ms
2024-10-01T19:13:42.224+09:00 INFO  44119 --- [restartedMain] o.h.j.i.u.LogHelper : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-10-01T19:13:42.320+09:00 INFO  44119 --- [restartedMain] o.h.Version : HHH000412: Hibernate ORM core version 6.2.17.Final
2024-10-01T19:13:42.325+09:00 INFO  44119 --- [restartedMain] o.h.c.Environment : HHH000406: Using bytecode reflection optimizer
2024-10-01T19:13:42.743+09:00 INFO  44119 --- [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-10-01T19:13:42.771+09:00 INFO  44119 --- [restartedMain] c.z.h.HikariDataSource : HikariPool-1 - Starting...
2024-10-01T19:13:43.199+09:00 INFO  44119 --- [restartedMain] c.z.h.p.HikariPool : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@241fd04d
2024-10-01T19:13:43.201+09:00 INFO  44119 --- [restartedMain] c.z.h.HikariDataSource : HikariPool-1 - Start completed.
2024-10-01T19:13:43.245+09:00 WARN  44119 --- [restartedMain] o.h.o.deprecation : HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-10-01T19:13:43.246+09:00 WARN  44119 --- [restartedMain] o.h.o.deprecation : HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-10-01T19:13:44.553+09:00 INFO  44119 --- [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-10-01T19:13:44.816+09:00 INFO  44119 --- [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-10-01T19:13:45.150+09:00 INFO  44119 --- [restartedMain] o.s.d.j.r.q.QueryEnhancerFactory : Hibernate is in classpath; If applicable, HQL parser will be used.
2024-10-01T19:13:45.480+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.rally.repository.LikedRallyRepository
2024-10-01T19:13:45.648+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.member.repository.MemberRepository
2024-10-01T19:13:45.703+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.community.repository.PostRepository
2024-10-01T19:13:45.731+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.community.repository.GuestBookRepository
2024-10-01T19:13:45.757+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.community.repository.CommentRepository
2024-10-01T19:13:45.778+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.notification.repository.NotificationRepository
2024-10-01T19:13:45.824+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.community.repository.LikedPostRepository
2024-10-01T19:13:45.843+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.pilgrimage.repository.PilgrimageRepository
2024-10-01T19:13:45.860+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.pilgrimage.repository.VisitedPilgrimageRepository
2024-10-01T19:13:45.942+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.common.repository.ImageRepository
2024-10-01T19:13:46.044+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.community.repository.HashtagRepository
2024-10-01T19:13:46.544+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.item.repository.ItemRepository
2024-10-01T19:13:46.579+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.member.service.MemberService
2024-10-01T19:13:47.029+09:00 WARN  44119 --- [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-10-01T19:13:47.057+09:00 INFO  44119 --- [restartedMain] o.s.b.d.a.OptionalLiveReloadServer : LiveReload server is running on port 35729
2024-10-01T19:13:47.151+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.rally.repository.RallyRepository
2024-10-01T19:13:47.230+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.item.repository.AcquiredItemRepository
2024-10-01T19:13:47.246+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.member.repository.BlockRepository
2024-10-01T19:13:47.263+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.rally.repository.CompleteRallyRepository
2024-10-01T19:13:47.299+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.app.rally.repository.AddressRepository
2024-10-01T19:13:47.372+09:00 WARN  44119 --- [restartedMain] o.s.c.LocalVariableTableParameterNameDiscoverer : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.favoriteplace.global.security.config.SecurityConfig
2024-10-01T19:13:48.810+09:00 INFO  44119 --- [restartedMain] o.s.s.w.DefaultSecurityFilterChain : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@29b0a200, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@36ee9865, org.springframework.security.web.context.SecurityContextHolderFilter@36dcfa87, org.springframework.security.web.header.HeaderWriterFilter@4577a1fa, org.springframework.web.filter.CorsFilter@3fcf0fd2, org.springframework.security.web.authentication.logout.LogoutFilter@206ab993, com.favoriteplace.global.security.filter.ExceptionHandlerFilter@a32c846, com.favoriteplace.global.security.filter.JwtAuthenticationFilter@31e98479, com.favoriteplace.global.security.filter.LoginFilter@1de580e6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5b7244f8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6e907eaf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5f8a0e8f, org.springframework.security.web.session.SessionManagementFilter@6c31d9c2, org.springframework.security.web.access.ExceptionTranslationFilter@51cff990]
2024-10-01T19:13:49.391+09:00 INFO  44119 --- [restartedMain] o.a.c.h.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8080"]
2024-10-01T19:13:49.408+09:00 INFO  44119 --- [restartedMain] o.s.b.w.e.t.TomcatWebServer : Tomcat started on port(s): 8080 (http) with context path ''
2024-10-01T19:13:49.411+09:00 INFO  44119 --- [restartedMain] o.s.m.s.b.SimpleBrokerMessageHandler : Starting...
2024-10-01T19:13:49.411+09:00 INFO  44119 --- [restartedMain] o.s.m.s.b.SimpleBrokerMessageHandler : BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@26feecad]]
2024-10-01T19:13:49.413+09:00 INFO  44119 --- [restartedMain] o.s.m.s.b.SimpleBrokerMessageHandler : Started.
2024-10-01T19:13:49.424+09:00 INFO  44119 --- [restartedMain] c.f.FavoritePlaceApplication : Started FavoritePlaceApplication in 11.805 seconds (process running for 13.31)
2024-10-01T19:14:06.008+09:00 INFO  44119 --- [SpringApplicationShutdownHook] o.s.m.s.b.SimpleBrokerMessageHandler : Stopping...
2024-10-01T19:14:06.008+09:00 INFO  44119 --- [SpringApplicationShutdownHook] o.s.m.s.b.SimpleBrokerMessageHandler : BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@26feecad]]
